id,registry,is_resolved,iv_version,identification_step,is_dupe,iv_completion,iv_status,iv_interventional,has_german_umc_lead,lead_cities,facility_cities,title,center_size,main_sponsor,study_type,intervention_type,phase,enrollment,recruitment_status,masking,allocation,is_randomized,is_multicentric,is_prospective,has_summary_results,registration_date,start_date,completion_date,completion_year,primary_completion_date,primary_completion_year,summary_results_date,days_cd_to_summary,days_pcd_to_summary,days_reg_to_start,days_reg_to_cd,days_reg_to_pcd,days_cd_to_publication,days_pcd_to_publication,days_reg_to_publication,results_search_start_date,results_search_end_date,registry_download_date,doi,pmid,url,publication_date,publication_type,has_pubmed,has_ft,ft_source,pub_title,journal_pubmed,ppub_date,epub_date,has_iv_trn_abstract,has_iv_trn_secondary_id,has_iv_trn_ft,has_reg_pub_link,pmid_link,doi_link,reference_derived,has_crossreg_clinicaltrials.gov,has_crossreg_isrctn,has_crossreg_eudract,has_crossreg_drks,has_crossreg_anzctr,has_crossreg_ntr,n_crossreg_secondary_id,n_crossreg_abstract,n_crossreg_ft,n_crossreg_reg,n_reg_pub_any,n_reg_pub_doi_or_pmid,results_followup_pub,results_followup_sumres,has_followup_2y_pub,has_followup_2y_sumres,has_followup_5y_pub,has_followup_5y_sumres,is_summary_results_1y,is_summary_results_2y,is_summary_results_5y,is_publication_2y,is_publication_5y,color_green_only,color,issn,journal_unpaywall,publisher,publication_date_unpaywall,syp_response,can_archive,archiving_locations,inst_repository,versions,submitted_version,accepted_version,published_version,licenses_required,permission_issuer,embargo,date_embargo_elapsed,is_embargo_elapsed,permission_accepted,permission_published,is_oa,is_archivable,is_closed_archivable,reg_after_cd,reg_after_pub,reg_1y_after_start
NCT01392079,ClinicalTrials.gov,TRUE,2,Registry linked,FALSE,TRUE,TRUE,TRUE,TRUE,Ulm,NA,"Subcutaneous Alemtuzumab Combined With Oral Dexamethasone, Followed by Alemtuzumab Maintenance or Allo-SCT in CLL With 17p- or Refractory to Fludarabine",large,Other,Interventional,Drug,Phase 2,135,Completed,None (Open Label),NA,NA,TRUE,FALSE,FALSE,2011-06-28,2008-02-01,2016-03-01,2016,2012-01-01,2012,NA,NA,NA,-1243,1708,187,602,2123,2310,2020-07-01,2020-09-01,2021-08-15,10.1080/10428194.2017.1390236,29063805,https://www.tandfonline.com/doi/full/10.1080/10428194.2017.1390236,2017-10-24,journal publication,TRUE,TRUE,doi,Telomere length in poor-risk chronic lymphocytic leukemia: associations with disease characteristics and outcome,Leukemia & lymphoma,2018-07,2017-10-24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,1,2,2,1645,1993,TRUE,TRUE,FALSE,TRUE,NA,NA,NA,TRUE,TRUE,closed,closed,"1042-8194,1029-2403",Leukemia & Lymphoma,Informa UK Limited,2017-10-24,response,TRUE,['institutional repository'],TRUE,['acceptedVersion'],FALSE,TRUE,FALSE,"[{'type': 'cc-by-nc', 'terms': ''}]",journal,12,2019-07-03,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
NCT01180322,ClinicalTrials.gov,TRUE,2,Publ found in Google ID search,TRUE,TRUE,TRUE,TRUE,TRUE,Ulm Ulm,NA,Trial Evaluating Induction Therapy With Idarubicin and Etoposide Plus Sequential or Concurrent Azacitidine and Maintenance Therapy With Azacitidine,large,Other,Interventional,Drug,Phase 2,277,Completed,None (Open Label),Randomized,TRUE,TRUE,TRUE,FALSE,2010-08-02,2010-11-01,2016-10-02,2016,2012-06-01,2012,NA,NA,NA,91,2253,669,857,2441,3110,2020-07-01,2020-09-01,2021-08-15,10.1038/s41375-019-0395-y,30728457,https://www.nature.com/articles/s41375-019-0395-y,2019-02-06,journal publication,TRUE,TRUE,doi,Randomized phase-II trial evaluating induction therapy with idarubicin and etoposide plus sequential or concurrent azacitidine and maintenance therapy with azacitidine,Leukemia,2019-08,2019-02-06,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,5,0,0,0,1430,1778,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,FALSE,TRUE,hybrid,hybrid,"0887-6924,1476-5551",Leukemia,Springer Science and Business Media LLC,2019-02-06,no_embargo_info,TRUE,['institutional repository'],TRUE,"['submittedVersion', 'acceptedVersion', 'publishedVersion']",TRUE,TRUE,TRUE,"[{'type': 'cc-by', 'terms': ''}]",article,NA,NA,NA,NA,NA,TRUE,NA,NA,FALSE,FALSE,FALSE
NCT00949364,ClinicalTrials.gov,TRUE,2,Registry linked,FALSE,TRUE,TRUE,TRUE,TRUE,Ulm,NA,Pomalidomide in Patients With Myeloproliferative Neoplasms in Fibrotic Stage,large,Other,Interventional,Drug,Phase 2,103,Completed,None (Open Label),NA,NA,TRUE,TRUE,FALSE,2009-07-28,2009-12-01,2016-12-14,2016,2016-12-14,2016,NA,NA,NA,126,2696,2696,-51,-51,2645,2020-07-01,2020-09-01,2021-08-15,10.1038/leu.2016.299,27774990,https://www.nature.com/articles/leu2016299,2016-10-24,journal publication,TRUE,TRUE,doi,Pomalidomide in myeloproliferative neoplasm-associated myelofibrosis,Leukemia,2017-04,2016-10-24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,0,2,2,1357,1705,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,TRUE,TRUE,closed,closed,"0887-6924,1476-5551",Leukemia,Springer Science and Business Media LLC,2016-10-24,response,TRUE,['institutional repository'],TRUE,['acceptedVersion'],FALSE,TRUE,FALSE,"[{'type': 'other (non-commercial)', 'terms': 'https://perma.cc/52DS-NZFF'}]",publisher,12,2018-04-01,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
NCT00850382,ClinicalTrials.gov,TRUE,2,Registry linked,FALSE,TRUE,TRUE,TRUE,TRUE,Ulm,NA,Dasatinib (Sprycel™) in Patients With Newly Diagnosed Core Binding Factor (CBF) Acute Myeloid Leukemia (AML),large,Other,Interventional,Drug,Phase 1/Phase 2,89,Completed,None (Open Label),NA,NA,TRUE,TRUE,FALSE,2009-02-23,2009-06-01,2015-11-01,2015,2015-11-01,2015,NA,NA,NA,98,2442,2442,898,898,3340,2020-07-01,2020-09-01,2021-08-15,10.1038/s41375-018-0129-6,29720733,https://www.nature.com/articles/s41375-018-0129-6,2018-04-17,journal publication,TRUE,TRUE,doi,Adding dasatinib to intensive treatment in core-binding factor acute myeloid leukemia-results of the AMLSG 11-08 trial,Leukemia,2018-07,2018-04-17,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,2,0,1,1,1766,2114,TRUE,TRUE,FALSE,TRUE,NA,NA,NA,FALSE,TRUE,closed,closed,"0887-6924,1476-5551",Leukemia,Springer Science and Business Media LLC,2018-04-17,response,TRUE,['institutional repository'],TRUE,['acceptedVersion'],FALSE,TRUE,FALSE,"[{'type': 'other (non-commercial)', 'terms': 'https://perma.cc/52DS-NZFF'}]",publisher,12,2019-04-17,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
NCT00732953,ClinicalTrials.gov,TRUE,2,Registry linked,TRUE,TRUE,TRUE,TRUE,TRUE,Ulm Ulm,NA,Prevention of Restenosis After Genous Stent Implantation Using a Paclitaxel Eluting Balloon in Coronary Arteries,large,Other,Interventional,Device,Phase 2/Phase 3,120,Completed,Single,Randomized,TRUE,TRUE,TRUE,FALSE,2008-08-07,2009-02-01,2014-02-01,2014,2010-01-01,2010,NA,NA,NA,178,2004,512,-927,565,1077,2020-07-01,2020-09-01,2021-08-15,10.1136/hrt.2011.226563,21617163,https://heart.bmj.com/content/97/16/1338.long,2011-07-20,journal publication,TRUE,TRUE,doi,Prospective randomised trial evaluating a paclitaxel-coated balloon in patients treated with endothelial progenitor cell capturing stents for de novo coronary artery disease,Heart (British Cardiac Society),2011-Aug,2011-05-26,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,3,3,2404,2752,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,TRUE,TRUE,closed,closed,1355-6037,Heart,BMJ,2011-05-26,no_embargo_info,TRUE,['institutional repository'],TRUE,"['acceptedVersion', 'submittedVersion']",TRUE,TRUE,FALSE,[],publisher,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
NCT00670436,ClinicalTrials.gov,TRUE,2,Registry linked,TRUE,TRUE,TRUE,TRUE,TRUE,Ulm Ulm,NA,The Paclitaxel-Eluting Percutaneous Transluminal Coronary Angioplasty (PTCA) - Balloon Catheter in Coronary Artery Disease to Treat Chronic Total Occlusions,large,Other,Interventional,Device,Phase 2,48,Completed,None (Open Label),Non-Randomized,FALSE,TRUE,FALSE,FALSE,2008-04-29,2008-02-01,2014-03-01,2014,2009-09-01,2009,NA,NA,NA,-88,2132,490,-682,960,1450,2020-07-01,2020-09-01,2021-08-15,10.1002/ccd.24409,22511572,https://onlinelibrary.wiley.com/doi/full/10.1002/ccd.24409,2012-04-18,journal publication,TRUE,TRUE,doi,Paclitaxel-coated balloon with bare-metal stenting in patients with chronic total occlusions in native coronary arteries,Catheterization and cardiovascular interventions : official journal of the Society for Cardiac Angiography & Interventions,2013-Apr,2012-11-08,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,2,2,2376,2724,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,TRUE,TRUE,closed,closed,1522-1946,Catheterization and Cardiovascular Interventions,Wiley,2012-11-08,response,TRUE,['institutional repository'],TRUE,['acceptedVersion'],FALSE,TRUE,FALSE,"[{'type': 'other (non-commercial)', 'terms': 'https://perma.cc/6S5D-XMF4'}]",journal,12,2014-04-01,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
NCT02820519,ClinicalTrials.gov,TRUE,2,Registry linked,FALSE,TRUE,TRUE,TRUE,TRUE,Witten/Herdecke,NA,"Tolerability and Analgesic Efficacy of Loxapine in Patients With Refractory, Chemotherapy-induced Neuropathic Pain",small,Other,Interventional,Drug,Phase 2,4,Terminated,None (Open Label),NA,NA,FALSE,TRUE,FALSE,2016-06-14,2016-06-01,2017-07-21,2017,2017-07-21,2017,NA,NA,NA,-13,402,402,734,734,1136,2020-07-01,2020-09-01,2021-08-15,10.3389/fphar.2019.00838,31402867,https://www.frontiersin.org/articles/10.3389/fphar.2019.00838/full,2019-07-25,journal publication,TRUE,TRUE,doi,"Loxapine for Treatment of Patients With Refractory, Chemotherapy-Induced Neuropathic Pain: A Prematurely Terminated Pilot Study Showing Efficacy But Limited Tolerability",Frontiers in pharmacology,2019,2019-07-25,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,1,1,1,1,1138,1486,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,FALSE,TRUE,gold,gold,1663-9812,Frontiers in Pharmacology,Frontiers Media SA,2019-07-25,response,TRUE,['institutional repository'],TRUE,['publishedVersion'],FALSE,FALSE,TRUE,"[{'type': 'cc-by', 'terms': ''}]",journal,0,NA,TRUE,FALSE,TRUE,TRUE,TRUE,NA,FALSE,FALSE,FALSE
NCT02585882,ClinicalTrials.gov,TRUE,2,Publ found in Google ID search,TRUE,TRUE,TRUE,TRUE,TRUE,Witten/Herdecke Witten/Herdecke,NA,Preventive Effect of Salt Fluoridation,small,Other,Interventional,Other,NA,441,Completed,None (Open Label),Randomized,TRUE,TRUE,FALSE,FALSE,2015-10-22,2012-03-01,2015-10-01,2015,2013-08-01,2013,NA,NA,NA,-1330,-21,-812,776,1567,755,2020-07-01,2020-09-01,2021-08-15,10.1159/000479892,29136625,https://www.karger.com/Article/FullText/479892,2017-11-15,journal publication,TRUE,TRUE,doi,"Caries-Preventive Effect of Salt Fluoridation in Preschool Children in The Gambia: A Prospective, Controlled, Interventional Study",Caries research,2017,2017-11-15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,1797,2145,TRUE,TRUE,FALSE,TRUE,NA,NA,NA,FALSE,TRUE,closed,closed,"0008-6568,1421-976X",Caries Research,S. Karger AG,2017-01-01,response,TRUE,['institutional repository'],TRUE,"['acceptedVersion', 'submittedVersion']",TRUE,TRUE,FALSE,[{'type': 'other (non-commercial)'}],publisher,12,2018-01-01,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
NCT01480362,ClinicalTrials.gov,TRUE,2,Registry linked,FALSE,TRUE,TRUE,TRUE,TRUE,Witten/Herdecke,NA,Treatment Study of Negative Pressure Wound Therapy for Diabetic Foot Wounds,small,Other,Interventional,Device,NA,360,Completed,Single,Randomized,TRUE,TRUE,TRUE,FALSE,2011-11-23,2011-11-01,2015-04-01,2015,2015-02-01,2015,NA,NA,NA,-22,1225,1166,1819,1878,3044,2020-07-01,2020-09-01,2021-08-15,10.1136/bmjopen-2018-026345,32209619,https://bmjopen.bmj.com/content/10/3/e026345,2020-03-24,journal publication,TRUE,TRUE,doi,Negative pressure wound therapy compared with standard moist wound care on diabetic foot ulcers in real-life clinical practice: results of the German DiaFu-RCT,BMJ open,2020-03-24,2020-03-24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,1,4,4,1980,2328,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,TRUE,gold,gold,"2044-6055,2044-6055",BMJ Open,BMJ,2020-03-01,response,TRUE,['institutional repository'],TRUE,['publishedVersion'],FALSE,FALSE,TRUE,"[{'type': 'cc-by-nc', 'terms': ''}]",journal,0,NA,TRUE,FALSE,TRUE,TRUE,TRUE,NA,FALSE,FALSE,FALSE
NCT02775019,ClinicalTrials.gov,TRUE,2,Publ found in Google ID search,FALSE,TRUE,TRUE,TRUE,TRUE,Würzburg,NA,Health Impact of L.Reuteri Consumption in Crew Members of a Naval Ship at Sea,small,Other,Interventional,Dietary Supplement,NA,72,Completed,Quadruple,Randomized,TRUE,FALSE,TRUE,FALSE,2016-05-13,2016-05-01,2016-08-01,2016,2016-08-01,2016,NA,NA,NA,-12,80,80,1282,1282,1362,2020-07-01,2020-09-01,2021-08-15,10.1002/jper.19-0393,32017092,https://aap.onlinelibrary.wiley.com/doi/full/10.1002/JPER.19-0393,2020-02-04,journal publication,TRUE,TRUE,doi,Consumption of Lactobacillus reuteri-containing lozenges improves periodontal health in navy sailors at sea: A randomized controlled trial,Journal of periodontology,2020-10,2020-02-26,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,1492,1840,TRUE,TRUE,FALSE,TRUE,NA,NA,NA,FALSE,TRUE,hybrid,hybrid,"0022-3492,1943-3670",Journal of Periodontology,Wiley,2020-02-26,no_embargo_info,TRUE,['institutional repository'],TRUE,"['submittedVersion', 'acceptedVersion', 'publishedVersion']",TRUE,TRUE,TRUE,"[{'type': 'cc-by', 'terms': ''}]",article,NA,NA,NA,NA,NA,TRUE,NA,NA,FALSE,FALSE,FALSE
NCT02705456,ClinicalTrials.gov,TRUE,2,Publ found in Google ID search,FALSE,TRUE,TRUE,TRUE,TRUE,Würzburg,NA,Enamel Caries in Orthodontic Patients,small,Other,Interventional,Procedure,NA,150,Completed,Quadruple,Randomized,TRUE,FALSE,FALSE,FALSE,2016-02-25,2014-10-01,2016-12-01,2016,2016-08-01,2016,NA,NA,NA,-512,280,158,790,912,1070,2020-07-01,2020-09-01,2021-08-15,10.1111/jicd.12399,30701704,https://pubmed.ncbi.nlm.nih.gov/30701704/,2019-01-30,journal publication,TRUE,TRUE,doi,"Impact of a non-fluoridated microcrystalline hydroxyapatite dentifrice on enamel caries progression in highly caries-susceptible orthodontic patients: A randomized, controlled 6-month trial",Journal of investigative and clinical dentistry,2019-May,2019-01-30,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,1,1370,1718,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,FALSE,TRUE,hybrid,hybrid,"2041-1618,2041-1626",Journal of Investigative and Clinical Dentistry,Wiley,2019-01-30,no_embargo_info,TRUE,['institutional repository'],TRUE,"['submittedVersion', 'acceptedVersion', 'publishedVersion']",TRUE,TRUE,TRUE,"[{'type': 'cc-by', 'terms': ''}]",article,NA,NA,NA,NA,NA,TRUE,NA,NA,FALSE,FALSE,TRUE
NCT02689960,ClinicalTrials.gov,TRUE,2,Publ found in Google ID search,FALSE,TRUE,TRUE,TRUE,TRUE,Würzburg,NA,Vaginal Prednisone Administration for Prevention of Adrenal Crisis,small,Other,Interventional,Drug,Phase 2,12,Completed,None (Open Label),Randomized,TRUE,TRUE,TRUE,FALSE,2016-02-08,2017-01-01,2017-06-01,2017,2017-04-01,2017,NA,NA,NA,328,479,418,655,716,1134,2020-07-01,2020-09-01,2021-08-15,10.1530/ec-19-0024,30952111,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6454300/,2019-03-18,journal publication,TRUE,TRUE,doi,Emergency treatment of adrenal crisis with prednisone suppositories: a bioequivalence study in female patients with Addison's disease,Endocrine connections,2019-Apr-01,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,0,14,14,1188,1536,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,TRUE,TRUE,gold,gold,2049-3614,Endocrine Connections,Bioscientifica,2019-04-01,response,TRUE,['institutional repository'],TRUE,['publishedVersion'],FALSE,FALSE,TRUE,"[{'type': 'cc-by', 'terms': ''}]",journal,0,NA,TRUE,FALSE,TRUE,TRUE,TRUE,NA,FALSE,FALSE,FALSE
NCT02337062,ClinicalTrials.gov,TRUE,2,Publ found in Google ID search,FALSE,TRUE,TRUE,TRUE,TRUE,Würzburg,NA,Phase IIIb Study of APD421 in Combination as PONV Prophylaxis,small,Industry,Interventional,Drug,Phase 3,1147,Completed,Quadruple,Randomized,TRUE,TRUE,TRUE,TRUE,2015-01-09,2015-02-01,2015-09-01,2015,2015-09-01,2015,2017-07-07,675,675,23,235,235,861,861,1096,2020-07-01,2020-09-01,2021-08-15,10.1097/aln.0000000000002133,29543631,https://pubs.asahq.org/anesthesiology/article/128/6/1099/19881/Amisulpride-Prevents-Postoperative-Nausea-and,2018-01-09,journal publication,TRUE,TRUE,doi,"Amisulpride Prevents Postoperative Nausea and Vomiting in Patients at High Risk: A Randomized, Double-blind, Placebo-controlled Trial",Anesthesiology,2018-06,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,1827,2175,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,closed,closed,0003-3022,Anesthesiology,Ovid Technologies (Wolters Kluwer Health),2018-06-01,response,TRUE,['institutional repository'],TRUE,"['acceptedVersion', 'submittedVersion']",TRUE,TRUE,FALSE,"[{'type': 'other-closed', 'terms': ''}]",journal,12,2019-06-01,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
NCT02223767,ClinicalTrials.gov,TRUE,2,Publ found in Google ID search,FALSE,TRUE,TRUE,TRUE,TRUE,Würzburg,NA,TMS Augmented Exposure Therapy,small,Other,Interventional,Device,NA,47,Completed,Single,Randomized,TRUE,FALSE,TRUE,FALSE,2014-08-20,2014-08-01,2015-10-01,2015,2015-04-01,2015,NA,NA,NA,-19,407,224,410,593,817,2020-07-01,2020-09-01,2021-08-15,10.1016/j.brs.2016.11.007,27931887,https://www.sciencedirect.com/science/article/abs/pii/S1935861X16303084,2016-11-14,journal publication,TRUE,TRUE,doi,Medial prefrontal cortex stimulation accelerates therapy response of exposure therapy in acrophobia,Brain stimulation,2017 Mar - Apr,2016-11-14,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,1797,2145,TRUE,TRUE,FALSE,TRUE,NA,NA,NA,TRUE,TRUE,closed,closed,1935-861X,Brain Stimulation,Elsevier BV,2017-03-01,response,TRUE,['institutional repository'],TRUE,['publishedVersion'],FALSE,FALSE,TRUE,"[{'type': 'cc-by', 'terms': ''}]",journal,0,NA,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
NCT01799525,ClinicalTrials.gov,TRUE,2,Registry linked,FALSE,TRUE,TRUE,TRUE,TRUE,Würzburg,NA,Hypercapnia to Prevent Secondary Ischemia in SAH,small,Other,Interventional,Procedure,Phase 1,10,Completed,Single,NA,NA,FALSE,FALSE,FALSE,2013-02-20,2013-01-01,2014-08-01,2014,2014-02-01,2014,NA,NA,NA,-50,527,346,21,202,548,2020-07-01,2020-09-01,2021-08-15,10.3171/2014.7.jns132611,25148012,https://pubmed.ncbi.nlm.nih.gov/25148012/,2014-08-22,journal publication,TRUE,TRUE,doi,Controlled transient hypercapnia: a novel approach for the treatment of delayed cerebral ischemia after subarachnoid hemorrhage?,Journal of neurosurgery,2014-Nov,2014-08-22,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,1,2223,2571,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,TRUE,TRUE,closed,closed,"0022-3085,1933-0693",Journal of Neurosurgery,Journal of Neurosurgery Publishing Group (JNSPG),2014-11-01,no_embargo_info,FALSE,NA,NA,[],NA,NA,NA,[],publisher,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT01764880,ClinicalTrials.gov,TRUE,2,Publ found in Google ID search,FALSE,TRUE,TRUE,TRUE,TRUE,Würzburg,NA,SST0001 (Roneparstat) in Advanced Multiple Myeloma,small,Industry,Interventional,Drug,Phase 1,19,Completed,None (Open Label),NA,NA,TRUE,FALSE,FALSE,2013-01-07,2012-11-01,2016-11-01,2016,2016-11-01,2016,NA,NA,NA,-67,1394,1394,541,541,1935,2020-07-01,2020-09-01,2021-08-15,10.3324/haematol.2017.182865,29700168,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6165822/,2018-04-26,journal publication,TRUE,TRUE,doi,Phase I study of the heparanase inhibitor roneparstat: an innovative approach for ultiple myeloma therapy,Haematologica,2018-10,2018-04-26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,1400,1748,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,TRUE,TRUE,gold,gold,"0390-6078,1592-8721",Haematologica,Ferrata Storti Foundation (Haematologica),2018-04-26,response,TRUE,['institutional repository'],TRUE,['publishedVersion'],FALSE,FALSE,TRUE,[],journal,0,NA,TRUE,FALSE,TRUE,TRUE,TRUE,NA,FALSE,FALSE,FALSE
NCT01727778,ClinicalTrials.gov,TRUE,2,Registry linked,FALSE,TRUE,TRUE,TRUE,TRUE,Würzburg,NA,Safety and Preliminary Efficacy Study of the Antibody PAT-SM6 in Patients With Relapsed or Refractory Multiple Myeloma,small,Industry,Interventional,Biological,Phase 1,12,Completed,None (Open Label),NA,NA,FALSE,FALSE,FALSE,2012-11-12,2012-10-01,2014-04-01,2014,2014-04-01,2014,NA,NA,NA,-42,505,505,304,304,809,2020-07-01,2020-09-01,2021-08-15,10.3324/haematol.2014.117945,25637055,https://pubmed.ncbi.nlm.nih.gov/25637055/,2015-01-30,journal publication,TRUE,TRUE,doi,GRP78-directed immunotherapy in relapsed or refractory multiple myeloma - results from a phase 1 trial with the monoclonal immunoglobulin M antibody PAT-SM6,Haematologica,2015-Mar,2015-01-30,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,1,1,1,2345,2693,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,TRUE,TRUE,gold,gold,"0390-6078,1592-8721",Haematologica,Ferrata Storti Foundation (Haematologica),2015-01-30,response,TRUE,['institutional repository'],TRUE,['publishedVersion'],FALSE,FALSE,TRUE,[],journal,0,NA,TRUE,FALSE,TRUE,TRUE,TRUE,NA,FALSE,FALSE,FALSE
NCT01594892,ClinicalTrials.gov,TRUE,2,Registry linked,FALSE,TRUE,TRUE,TRUE,TRUE,Würzburg,NA,Fractionated Radiosurgery for Painful Spinal Metastases,small,Other,Interventional,Radiation,NA,60,Completed,None (Open Label),NA,NA,TRUE,FALSE,FALSE,2012-05-07,2012-04-01,2017-07-01,2017,2015-07-01,2015,NA,NA,NA,-36,1881,1150,804,1535,2685,2020-07-01,2020-09-01,2021-08-15,10.1016/j.radonc.2019.08.026,31526672,https://pubmed.ncbi.nlm.nih.gov/31526672/,2019-09-13,journal publication,TRUE,TRUE,doi,Risk factors for vertebral compression fracture after spine stereotactic body radiation therapy: Long-term results of a prospective phase 2 study,Radiotherapy and oncology : journal of the European Society for Therapeutic Radiology and Oncology,2019-12,2019-09-13,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,5,5,1158,1506,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,FALSE,TRUE,closed,closed,0167-8140,Radiotherapy and Oncology,Elsevier BV,2019-12-01,response,TRUE,['institutional repository'],TRUE,"['acceptedVersion', 'submittedVersion']",TRUE,TRUE,FALSE,"[{'type': 'cc-by-nc-nd', 'terms': ''}]",journal,12,2020-12-01,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
NCT01589913,ClinicalTrials.gov,TRUE,2,Registry linked,FALSE,TRUE,TRUE,TRUE,TRUE,Würzburg,NA,REmote Web Assisted Care for Heart Failure Patients With Implantable Cardioverter Defibrillators,small,Other,Interventional,Behavioral,NA,118,Completed,None (Open Label),Randomized,TRUE,TRUE,TRUE,FALSE,2011-10-05,2012-05-01,2016-08-01,2016,2015-07-01,2015,NA,NA,NA,209,1762,1365,1321,1718,3083,2020-07-01,2020-09-01,2021-08-15,10.1093/eurheartj/ehz134,30957867,https://pubmed.ncbi.nlm.nih.gov/30957867/,2020-03-14,journal publication,TRUE,TRUE,doi,Efficacy of a web-based intervention for improving psychosocial well-being in patients with implantable cardioverter-defibrillators: the randomized controlled ICD-FORUM trial,European heart journal,2020-03-14,NA,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,6,6,1492,1840,TRUE,TRUE,FALSE,TRUE,NA,NA,NA,FALSE,TRUE,hybrid,hybrid,"0195-668X,1522-9645",European Heart Journal,Oxford University Press (OUP),2019-04-08,no_embargo_info,TRUE,['institutional repository'],TRUE,"['submittedVersion', 'acceptedVersion', 'publishedVersion']",TRUE,TRUE,TRUE,"[{'type': 'cc-by-nc', 'terms': ''}]",article,NA,NA,NA,NA,NA,TRUE,NA,NA,FALSE,FALSE,FALSE
