id,pub_title,doi,pmid,registration_date,start_date,completion_date,has_iv_trn_abstract,has_iv_trn_ft,has_reg_pub_link,reg_1y_after_start,reg_after_cd,reg_after_pub,has_crossreg_eudract,has_crossreg_isrctn
NCT02724592,Self-assembling Peptide P11-4 and Fluoride for Regenerating Enamel,10.1177/0022034517730531,28892645,2016-03-07,2013-02-01,2014-10-01,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
NCT02670265,"Early Parenteral Nutrition in Patients with Biliopancreatic Mass Lesions, a Prospective, Randomized Intervention Trial",10.1371/journal.pone.0166513,27861546,2016-01-28,2012-06-01,2014-02-01,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
NCT02656966,Auricular acupuncture for treatment of preoperative anxiety in patients scheduled for ambulatory gynaecological surgery: a prospective controlled investigation with a non-randomised arm,10.1136/acupmed-2017-011456,29986900,2016-01-12,2015-12-01,2016-05-01,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT01797458,Alternative Caries Management Options for Primary Molars: 2.5-Year Outcomes of a Randomised Clinical Trial,10.1159/000477855,29258064,2013-02-20,2011-05-01,2014-12-01,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
NCT02596594,The effect of intraumbilical fetal nutrition via a subcutaneously implanted port system on amino acid concentration by severe IUGR human fetuses,10.1515/jpm-2016-0155,27533115,2015-10-12,2010-01-01,2014-04-01,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
NCT01200121,"Intraperitoneal bevacizumab for control of malignant ascites due to advanced-stage gastrointestinal cancers: A multicentre double-blind, placebo-controlled phase II study - AIO SUP-0108",10.1016/j.ejca.2016.05.004,27314448,2010-09-09,2010-02-01,2014-12-01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT01203228,Dose-Reduced Versus Standard Conditioning Followed by Allogeneic Stem-Cell Transplantation for Patients With Myelodysplastic Syndrome: A Prospective Randomized Phase III Study of the EBMT (RICMAC Trial),10.1200/jco.2016.70.7349,28463633,2010-09-15,2004-05-01,2015-02-01,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
NCT02703519,Does ultrasound-guided intervention during repeat cesarean sections improve uterine scar architecture and reduce the number of scars? A prospective controlled clinical intervention trial,10.1515/jpm-2017-0394,29570454,2016-03-06,2014-11-01,2016-08-01,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
NCT03299127,"We cannot change the past, but we can change its meaning. A randomized controlled trial on the effects of self-help imagery rescripting on depression",10.1016/j.brat.2018.02.007,29597112,2017-09-27,2017-04-01,2017-12-15,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT03114293,Feasibility of a smartphone app to enhance physical activity in progressive MS: a pilot randomized controlled pilot trial over three months,10.7717/peerj.9303,32612882,2017-03-31,2016-04-01,2017-05-30,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT02861001,"Bronchoscopy versus an endotracheal tube mounted camera for the peri-interventional visualization of percutaneous dilatational tracheostomy - a prospective, randomized trial (VivaPDT)",10.1186/s13054-017-1901-0,29284503,2016-06-13,2016-04-01,2017-01-13,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT02834377,Personalised haemodynamic management targeting baseline cardiac index in high-risk patients undergoing major abdominal surgery: a randomised single-centre clinical trial,10.1016/j.bja.2020.04.094,32711724,2016-06-01,2016-05-19,2017-10-01,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT02771535,Efficacy of Metacognitive Training for Depression: A Randomized Controlled Trial,10.1159/000443699,27230865,2016-04-05,2016-03-01,2017-05-01,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT02675660,Oral supplementation with L-homoarginine in young volunteers,10.1111/bcp.13068,27434056,2016-01-13,2014-04-01,2016-01-01,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
NCT02276469,Effectiveness of one-to-one peer support for patients with severe mental illness - a randomised controlled trial,10.1016/j.eurpsy.2016.12.007,28364685,2014-10-09,2011-07-01,2014-12-01,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
NCT02181140,22-gauge core vs 22-gauge aspiration needle for endoscopic ultrasound-guided sampling of abdominal masses,10.3748/wjg.v22.i39.8820,27818598,2013-07-08,2011-08-01,2014-10-01,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
NCT02066246,Perioperative assessment of regional ventilation during changing body positions and ventilation conditions by electrical impedance tomography,10.1093/bja/aew188,27440635,2014-01-22,2013-08-01,2014-09-01,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT02044913,Effectiveness of telephone-based aftercare case management for adult patients with unipolar depression compared to usual care: A randomized controlled trial,10.1371/journal.pone.0186967,29077724,2014-01-22,2012-03-01,2015-06-01,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
NCT01879111,Depression screening with patient-targeted feedback in cardiology: DEPSCREEN-INFO randomised clinical trial,10.1192/bjp.bp.116.184168,27908896,2013-06-12,2011-10-01,2014-05-01,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
NCT01784367,The feasibility and safety of extracorporeal carbon dioxide removal to avoid intubation in patients with COPD unresponsive to noninvasive ventilation for acute hypercapnic respiratory failure (ECLAIR study): multicentre case-control study,10.1007/s00134-016-4452-y,27456703,2013-01-30,2012-12-01,2015-04-01,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT01770990,Effectiveness of Telephone-Administered Cognitive-Behavioral Psychotherapy for Depression With Versus Without Additional Letters: A Randomized Controlled Trial,10.1089/tmj.2018.0311,31013466,2013-01-08,2012-09-01,2015-04-01,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT01731717,Cost-effectiveness of guideline-based stepped and collaborative care versus treatment as usual for patients with depression - a cluster-randomized trial,10.1186/s12888-020-02829-0,32859177,2012-11-12,2012-09-01,2015-05-01,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT01683240,Prospective evaluation of the short access cholangioscopy for stone clearance and evaluation of indeterminate strictures,10.1016/s1499-3872(16)60170-4,28119264,2012-07-06,2011-02-01,2016-02-01,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
NCT01663649,Efficacy of a psychological online intervention for depression in people with epilepsy: a randomized controlled trial,10.1111/epi.12833,25410633,2012-08-08,2012-06-01,2014-02-01,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT01580124,Pulmonary Vein Isolation Versus Defragmentation: The CHASE-AF Clinical Trial,10.1016/j.jacc.2015.09.088,26700836,2012-04-16,2010-11-01,2015-02-01,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
NCT01405417,Peroral endoscopic myotomy for the treatment of achalasia: an international prospective multicenter study,10.1053/j.gastro.2013.04.057,23665071,2011-05-26,2011-04-01,2017-09-01,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT01209208,"Efficacy and Safety of Budesonide, vs Mesalazine or Placebo, as Induction Therapy for Lymphocytic Colitis",10.1053/j.gastro.2018.08.042,30195447,2010-09-23,2010-05-01,2017-06-01,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
NCT00678275,Antilymphocyte Globulin for Prevention of Chronic Graft-versus-Host Disease,10.1056/nejmoa1506002,26735993,2008-05-08,2006-10-01,2015-03-01,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
NCT02051660,Spiritual well-being mediates the association between attachment insecurity and psychological distress in advanced cancer patients,10.1007/s00520-019-04744-x,30887126,2014-01-29,2013-03-01,2017-12-01,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT02868320,SMS education for the promotion of diabetes self-management in low & middle income countries: a pilot randomized controlled trial in Egypt,10.1186/s12889-017-4973-5,29258499,2016-08-09,2014-04-01,2015-07-01,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
NCT01861951,A phase II trial comparing pazopanib with doxorubicin as first-line treatment in elderly patients with metastatic or advanced soft tissue sarcoma (EPAZ): study protocol for a randomized controlled trial,10.1186/s13063-016-1434-x,27387325,2013-04-11,2012-10-01,2017-07-11,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
NCT01630434,"Normothermic ex-vivo preservation with the portable Organ Care System Lung device for bilateral lung transplantation (INSPIRE): a randomised, open-label, non-inferiority, phase 3 study",10.1016/s2213-2600(18)30136-x,29650408,2012-06-25,2011-11-01,2016-04-01,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT01534702,Phase I/II study on cytarabine and idarubicin combined with escalating doses of clofarabine in newly diagnosed patients with acute myeloid leukaemia and high risk for induction failure (AMLSG 17-10 CIARA trial),10.1111/bjh.15546,30378121,2012-02-14,2012-01-01,2015-09-01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
NCT01445171,One-year outcomes of the Surgical Treatment of Aortic Stenosis With a Next Generation Surgical Aortic Valve (TRITON) trial: a prospective multicenter study of rapid-deployment aortic valve replacement with the EDWARDS INTUITY Valve System,10.1016/j.jtcvs.2012.07.108,23058665,2011-08-05,2010-01-01,2017-12-01,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
NCT00932971,"Peginterferon alfa-2a plus tenofovir disoproxil fumarate for hepatitis D (HIDIT-II): a randomised, placebo controlled, phase 2 trial",10.1016/s1473-3099(18)30663-7,30833068,2009-07-03,2009-06-01,2017-08-02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
NCT00860730,Sutureless perceval aortic valve replacement: results of two European centers,10.1016/j.athoracsur.2012.01.071,22541180,2009-03-11,2009-01-01,2015-10-01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT00111345,Randomized trial comparing liposomal daunorubicin with idarubicin as induction for pediatric acute myeloid leukemia: results from Study AML-BFM 2004,10.1182/blood-2013-02-484097,23704089,2005-05-19,2004-03-01,2017-03-01,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
NCT03013322,"Effect of physostigmine on recovery from septic shock following intra-abdominal infection - Results from a randomized, double-blind, placebo-controlled, monocentric pilot trial (Anticholium® per Se)",10.1016/j.jcrc.2019.04.012,31035187,2017-01-01,2015-01-28,2017-02-18,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
NCT02976532,Electromagnetic tracking for femoral derotation osteotomy-an in vivo study,10.1002/jor.23579,28419537,2016-11-15,2013-07-01,2017-10-01,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
NCT02881216,Procedural advantages of a novel coronary stent design with ultra-thin struts and bioabsorbable abluminal polymer coating in an all-comers registry,10.5114/aic.2018.78326,30302099,2016-08-15,2015-01-01,2016-06-01,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
NCT02637544,Comparison of acupuncture on specific and non-specific points for the treatment of painful temporomandibular disorders: A randomised controlled trial,10.1111/joor.12952,32077514,2015-10-01,2014-04-01,2016-08-01,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
NCT02575612,Can a pathological complete response of breast cancer after neoadjuvant chemotherapy be diagnosed by minimal invasive biopsy?,10.1016/j.ejca.2016.09.034,27821317,2015-10-12,2014-07-01,2015-02-01,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
NCT02358720,Randomized phase II trial evaluating pain response in patients with spinal metastases following stereotactic body radiotherapy versus three-dimensional conformal radiotherapy,10.1016/j.radonc.2018.04.030,29843899,2015-01-27,2014-12-01,2016-12-01,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT02290613,"Early treatment with ambrisentan of mildly elevated mean pulmonary arterial pressure associated with systemic sclerosis: a randomized, controlled, double-blind, parallel group study (EDITA study)",10.1186/s13075-019-1981-0,31655622,2014-10-31,2014-07-01,2017-12-31,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT01858987,Randomized clinical trial of stapler hepatectomy versus LigaSure™ transection in elective hepatic resection,10.1002/bjs.10902,30069876,2013-05-16,2011-11-02,2014-08-14,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
NCT01645150,Resistance training as supportive measure in advanced cancer patients undergoing TKI therapy-a controlled feasibility trial,10.1007/s00520-017-3788-3,28667563,2012-06-11,2012-05-01,2015-12-01,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT01641185,Acute Toxicity and Quality of Life in Patients With Prostate Cancer Treated With Protons or Carbon Ions in a Prospective Randomized Phase II Study--The IPI Trial,10.1016/j.ijrobp.2016.02.025,27084659,2012-07-06,2012-05-01,2015-12-01,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT01620710,Hypofractionated IMRT of the prostate bed after radical prostatectomy: acute toxicity in the PRIAMOS-1 trial,10.1016/j.ijrobp.2014.07.015,25216858,2012-06-13,2012-02-01,2017-09-30,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT01468766,"Randomized, controlled trial of resistance training in breast cancer patients receiving adjuvant radiotherapy: results on cancer-related fatigue and quality of life",10.1093/annonc/mdu374,25096607,2011-10-11,2011-02-01,2014-07-01,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT01409824,"""Quality of prenatal and maternal care: bridging the know-do gap"" (QUALMAT study): an electronic clinical decision support system for rural Sub-Saharan Africa",10.1186/1472-6947-13-44,23574764,2011-08-03,2009-05-01,2014-04-01,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
NCT01071837,"A phase II, randomized, study of weekly APG101+reirradiation versus reirradiation in progressive glioblastoma",10.1158/1078-0432.ccr-14-0951-t,25338498,2010-02-18,2009-12-01,2014-10-01,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT01019434,"A phase II, randomized, study of weekly APG101+reirradiation versus reirradiation in progressive glioblastoma",10.1158/1078-0432.ccr-14-0951-t,25338498,2009-11-24,2009-10-01,2014-03-01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
NCT00794326,Low-Sodium Versus Standard-Sodium Peritoneal Dialysis Solution in Hypertensive Patients: A Randomized Controlled Trial,10.1053/j.ajkd.2015.07.031,26388284,2008-11-18,2008-10-01,2014-12-01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
NCT02157389,Positive Treatment Expectancies Reduce Clinical Pain and Perceived Limitations in Movement Ability Despite Increased Experimental Pain: A Randomized Controlled Trial on Sham Opioid Infusion in Patients with Chronic Back Pain,10.1159/000501385,31302644,2014-06-03,2012-07-01,2014-12-01,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
NCT00055874,Allogeneic hematopoietic stem cell transplantation (allo SCT) for chronic myeloid leukemia in the imatinib era: evaluation of its impact within a subgroup of the randomized German CML Study IV,10.1182/blood-2009-08-237115,19965667,2003-03-06,2002-06-01,2017-03-31,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT03467087,Safety and feasibility of electrical muscle stimulation in patients undergoing autologous and allogeneic stem cell transplantation or intensive chemotherapy,10.1007/s00520-018-4390-z,30094730,2018-02-27,2016-02-03,2017-03-16,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
NCT02226770,Heart-focused anxiety in patients with chronic heart failure before implantation of an implantable cardioverter defibrillator: baseline findings of the Anxiety-CHF Study,10.1007/s00392-015-0909-1,26481915,2014-04-17,2010-07-01,2016-10-01,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
NCT01768585,Effects of heart rate reduction with ivabradine on vascular stiffness and endothelial function in chronic stable coronary artery disease,10.1097/hjh.0000000000001984,30672832,2013-01-11,2012-12-01,2014-12-01,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT00769457,Fluid status telemedicine alerts for heart failure: a randomized controlled trial,10.1093/eurheartj/ehw099,26984864,2008-10-08,2008-09-01,2014-11-01,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT02120859,"Fractional flow reserve-guided coronary angioplasty using paclitaxel-coated balloons without stent implantation: feasibility, safety and 6-month results by angiography and optical coherence tomography",10.1007/s00392-016-1019-4,27379610,2014-04-19,2012-10-01,2014-04-01,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
NCT01247792,A novel questionnaire to measure staff perception of end-of-life decision making in the intensive care unit--development and psychometric testing,10.1016/j.jcrc.2014.09.015,25311265,2010-11-11,2010-08-01,2014-09-30,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT01108042,"Phase I trial of split-dose induction docetaxel, cisplatin, and 5-fluorouracil (TPF) chemotherapy followed by curative surgery combined with postoperative radiotherapy in patients with locally advanced oral and oropharyngeal squamous cell cancer (TISOC-1)",10.1186/1471-2407-12-483,23083061,2010-04-14,2009-11-01,2016-02-01,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
NCT03042429,"Treatment and outcomes of patients with relapsed, high-risk neuroblastoma: results of German trials",10.1002/pbc.22693,21298742,2017-02-01,2007-01-01,2016-12-31,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
NCT02515526,"Drinking Ethanol Has Few Acute Effects on CYP2C9, CYP2C19, NAT2, and P-Glycoprotein Activities but Somewhat Inhibits CYP1A2, CYP2D6, and Intestinal CYP3A: So What?",10.1002/cpt.1083,29633238,2015-08-01,2015-06-01,2015-08-27,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT02190383,Efficacy of Habit Reversal Training in Children With Chronic Tic Disorders: A Within-Subject Analysis,10.1177/0145445518796203,30146896,2014-04-14,2013-11-01,2017-08-01,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT02190370,A new treatment for children with chronic tic disorders - Resource activation,10.1016/j.psychres.2019.01.083,31207850,2014-04-14,2013-11-01,2017-08-01,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT01852526,Material failure in dynamic spine implants: are the standardized implant tests before market launch sufficient?,10.1007/s00586-019-05880-y,30649613,2013-05-08,2013-03-01,2017-07-01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT01795040,Efficacy of Omega-3/Omega-6 Fatty Acids in Preschool Children at Risk of ADHD: A Randomized Placebo-Controlled Trial,10.1177/1087054719883023,31680604,2013-02-16,2010-09-01,2017-05-01,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
NCT01660425,Telephone-assisted self-help for parents of children with attention-deficit/hyperactivity disorder who have residual functional impairment despite methylphenidate treatment: a randomized controlled trial,10.1111/jcpp.12661,27878809,2012-08-06,2012-05-01,2015-03-01,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT01213667,Subjective perception versus objective outcome after intravitreal ranibizumab for exudative AMD,10.1007/s00417-011-1792-8,21901296,2010-10-01,2010-01-01,2017-12-01,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT00275054,"Small Lymphocytic Lymphoma: Analysis of Two Cohorts Including Patients in Clinical Trials of the German Chronic Lymphocytic Leukemia Study Group (GCLLSG) or in ""Real-Life"" Outside of Clinical Trials",10.21873/anticanres.13382,31092457,2006-01-10,2005-10-01,2015-06-01,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
