id	pub_title.x	doi.x	pmid.x	registration_date	start_date	completion_date	has_iv_trn_abstract	has_iv_trn_ft	has_reg_pub_link	reg_1y_after_start.x	reg_after_cd.x	reg_after_pub.x	has_crossreg_eudract	has_crossreg_isrctn	trn_reported	trn_location	reg_reported	reg_location	reg_wording	ab_addressed	ab_justified	ab_date	ab_wording	ft_addressed	ft_justified	ft_date	ft_wording	rr_addressed_total	rr_justified_total	rr_date_total	comment	exclude	pub_eudra_nr
DRKS00010810	Iyengar-Yoga Compared to Exercise as a Therapeutic Intervention during (Neo)adjuvant Therapy in Women with Stage I-III Breast Cancer: Health-Related Quality of Life, Mindfulness, Spirituality, Life Satisfaction, and Cancer-Related Fatigue	10.1155/2016/5931816	27019663	12.07.16	18.03.11	2014-09-25	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00009396	Snoring: is a reliable assessment possible?	10.1007/s00405-020-05813-2	32016523	25.09.15	26.03.13	2015-02-24	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00009716	Clinical, radiological and survivorship results after tenÊyears comparing navigated and conventional total knee arthroplasty: a matched-pair analysis	10.1007/s00264-017-3509-z	28550426	07.12.15	15.01.13	2015-12-01	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00011721	Visual food cues decrease postprandial glucose concentrations in lean and obese men without affecting food intake and related endocrine parameters	10.1016/j.appet.2017.07.001	28688822	14.02.17	24.08.14	2016-02-06	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00009775	High Prevalence of Insecure Attachment in Patients with Primary Hypertension	10.3389/fpsyg.2016.01087	27536255	17.01.17	21.01.13	2014-12-05	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00011920	Flash Glucose Monitoring: Differences Between Intermittently Scanned and Continuously Stored Data	10.1177/1932296817733095	28990438	01.06.17	23.03.16	2016-09-28	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT00543049	A phase II trial (AGO 2.11) in platinum-resistant ovarian cancer: a randomized multicenter trial with sunitinib (SU11248) to evaluate dosage, schedule, tolerability, toxicity and effectiveness of a multitargeted receptor tyrosine kinase inhibitor monotherapy	10.1093/annonc/mds003	22377563	10.10.07	01.09.07	NA	FALSE	FALSE	TRUE	FALSE	NA	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT00634881	Alemtuzumab consolidation in chronic lymphocytic leukaemia: a phase I/II multicentre trial	10.1111/ejh.12825	27862308	12.03.08	01.11.03	2012-02-17	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT00711425	Early loading of surface modified implants in the posterior mandible - 5 year results of an open prospective non-controlled study	10.1111/j.1600-051x.2011.01816.x	22111584	07.07.08	01.02.04	NA	FALSE	FALSE	TRUE	TRUE	NA	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT00807456	Soft and hard tissue alterations around implants placed in an alveolar ridge with a sloped configuration	10.1111/clr.12079	23210667	11.12.08	01.11.08	NA	FALSE	FALSE	TRUE	FALSE	NA	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01014507	No protection of the ovarian follicle pool with the use of GnRH-analogues or oral contraceptives in young women treated with escalated BEACOPP for advanced-stage Hodgkin lymphoma. Final results of a phase II trial from the German Hodgkin Study Group	10.1093/annonc/mdq066	20305034	16.11.09	01.01.04	2009-09-01	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01270126	Non-invasive alternating current stimulation improves vision in optic neuropathy	10.3233/rnn-2011-0624	22124039	03.01.11	01.11.06	2010-12-01	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01369706	Safety of screening procedures with hand-held metal detectors among patients with implanted cardiac rhythm devices: a cross-sectional analysis	10.7326/0003-4819-155-9-201111010-00005	22041947	06.06.11	01.09.09	2010-12-01	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT00115518	Combined treatment of nonsmall cell lung cancer NSCLC stage III with intensity-modulated RT radiotherapy and cetuximab: the NEAR trial	10.1002/cncr.25888	21264838	22.06.05	01.05.05	2010-08-01	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT00319020	FUTURE-2: Results from an open-label, long-term safety and tolerability extension study using the pediatric FormUlation of bosenTan in pUlmonary arterial hypeRtEnsion	10.1016/j.ijcard.2015.08.080	26386921	26.04.06	23.08.05	2011-10-28	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT00419250	Final results of a multicenter phase 1 study of lenalidomide in patients with relapsed or refractory chronic lymphocytic leukemia	10.3109/10428194.2011.618232	21879809	05.01.07	01.12.06	2010-06-01	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT00512135	Long-term results for incobotulinumtoxinA in the treatment of glabellar frown lines	10.1111/dsu.12008	23190342	06.08.07	18.06.07	2009-12-28	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT00730548	A randomized study of remote monitoring and fluid monitoring for the management of patients with implanted cardiac arrhythmia devices	10.1093/europace/euv039	25983310	19.06.08	01.11.07	2013-08-01	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT00791141	Feasibility of 6-month maintenance cetuximab after adjuvant concurrent chemoradiation plus cetuximab in squamous cell carcinoma of the head and neck	10.1007/s00066-013-0378-2	23824104	13.11.08	01.08.08	2013-09-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT00913029	Prospective unmasked randomized evaluation of the iStent inject (¨) versus two ocular hypotensive agents in patients with primary open-angle glaucoma	10.2147/opth.s59932	24855336	01.06.09	01.05.09	2012-09-01	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT00977925	Safety and Hemostatic Effectiveness of the Fibrin Pad for Severe Soft-Tissue Bleeding During Abdominal, Retroperitoneal, Pelvic, and Thoracic (Non-cardiac) Surgery: A Randomized, Controlled, Superiority Trial	10.1007/s00268-015-3106-5	26041587	15.09.09	01.08.09	2011-03-01	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01035242	Further evidence for biased semantic networks in obsessive-compulsive disorder (OCD): when knives are no longer associated with buttering bread but only with stabbing people	10.1016/j.jbtep.2014.05.002	24929782	17.12.09	01.03.09	2012-07-01	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01088672	Neurothrombectomy for the treatment of acute ischemic stroke: results from the TREVO study	10.1159/000353990	24135533	15.03.10	01.02.10	2011-11-01	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01355835	Combined stimulation of the substantia nigra pars reticulata and the subthalamic nucleus is effective in hypokinetic gait disturbance in Parkinson's disease	10.1007/s00415-011-5906-3	21287187	13.05.11	01.02.11	2012-08-01	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	case report 	0	
NCT01405469	Peroral endoscopic myotomy for the treatment of achalasia: a prospective single center study	10.1038/ajg.2011.388	22068665	26.05.11	01.11.10	2016-11-01	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01555840	Magnetically guided capsule versus conventional gastroscopy for upper abdominal complaints: a prospective blinded study	10.1097/mcg.0000000000000110	24618504	07.03.12	01.11.11	2012-06-01	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT00079105	Evaluation of treatment outcome in 175 patients with Hodgkin lymphoma aged 60 years or over: the SHIELD study	10.1182/blood-2011-12-396556	22577177	08.03.04	01.01.04	2010-12-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT00145132	Altered serotonin and dopamine transporter availabilities in brain of depressed patients upon treatment with escitalopram: A [123 I]_-CIT SPECT study	10.1016/j.euroneuro.2014.12.010	25819144	01.09.05	01.06.05	2009-12-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT00434161	In a high-dose melphalan setting, palifermin compared with placebo had no effect on oral mucositis or related patient's burden	10.1038/bmt.2012.257	23241739	08.02.07	01.12.06	2012-05-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT00479609	Testosterone replacement in hypogonadal men with type 2 diabetes and/or metabolic syndrome (the TIMES2 study)	10.2337/dc10-1233	21386088	25.05.07	01.04.07	2009-04-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT00518895	Dacarbazine with or without oblimersen (a Bcl-2 antisense oligonucleotide) in chemotherapy-naive patients with advanced melanoma and low-normal serum lactate dehydrogenase: 'The AGENDA trial'	10.1097/cmr.0000000000000056	24667300	14.08.07	01.07.07	2011-05-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT00523159	IMA901: a multi-peptide cancer vaccine for treatment of renal cell cancer	10.4161/21645515.2014.983857	25625928	30.08.07	01.05.07	2009-08-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT00538590	Capsule excision and Ologen implantation for revision after glaucoma drainage device surgery	10.1007/s00417-010-1385-y	20405139	29.09.07	01.07.07	2010-08-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT00554151	Improving mitral valve coaptation with adjustable rings: outcomes from a European multicentre feasibility study with a new-generation adjustable annuloplasty ring system	10.1093/ejcts/ezt128	23530026	02.11.07	01.07.07	2010-04-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT00661986	Low vs. higher-dose dark chocolate and blood pressure in cardiovascular high-risk patients	10.1038/ajh.2010.29	20203627	17.04.08	01.02.08	2009-05-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT00686244	An internet-delivered exercise intervention for workplace health promotion in overweight sedentary employees: a randomized trial	10.1016/j.ypmed.2010.07.008	20638409	21.05.08	01.04.08	2009-03-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT00709852	Safety and Efficacy of Gadobutrol for Contrast-enhanced Magnetic Resonance Imaging of the Central Nervous System: Results from a Multicenter, Double-blind, Randomized, Comparator Study	10.4137/mri.s19794	25922578	01.07.08	01.06.08	2009-04-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT00765830	One-year safety, tolerability and efficacy of vildagliptin in patients with type 2 diabetes and moderate or severe renal impairment	10.1111/j.1463-1326.2012.01634.x	22690943	02.10.08	01.09.08	2011-04-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT00798512	The DESERVE study: diffusion weighted-MRI based evaluation of the effectiveness of endovascular clamping during carotid artery stenting with the Mo.Ma device	10.1016/j.ijcard.2014.03.178	24768384	25.11.08	01.02.08	2011-03-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT00833014	Dynamic annuloplasty for mitral regurgitation	10.1016/j.jtcvs.2011.12.062	22365061	08.01.09	01.12.08	2010-12-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT00897897	MR thermometry analysis of sonication accuracy and safety margin of volumetric MR imaging-guided high-intensity focused ultrasound ablation of symptomatic uterine fibroids	10.1148/radiol.12111194	23012465	11.05.09	01.04.09	2009-12-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT00902252	International study of a continence device with 12-hour wear times	10.12968/bjon.2011.20.sup9.s4	22096802	14.05.09	01.04.09	2010-01-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT00910312	Ultrasound guided cryoablation of fibroadenomas	10.1055/s-0032-1325460	23143883	28.05.09	01.04.09	2013-01-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01065246	Re-challenge with catumaxomab in patients with malignant ascites: results from the SECIMAS study	10.1007/s12032-014-0308-x	25367854	13.01.10	01.11.09	2011-10-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01122433	Performance of the C-MAC video laryngoscope in patients after a limited glottic view using Macintosh laryngoscopy	10.1111/j.1365-2044.2011.06872.x	21883131	05.05.10	01.04.10	2010-09-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01146444	Ultraviolet light protection by a sunscreen prevents interferon-driven skin inflammation in cutaneous lupus erythematosus	10.1111/exd.12428	24758584	24.05.10	01.11.09	2012-11-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01158599	Immunogenicity and safety of the inactivated Japanese encephalitis vaccine IXIARO¨ in elderly subjects: Open-label, uncontrolled, multi-center, phase 4 study	10.1016/j.vaccine.2016.07.029	27460550	07.07.10	01.06.10	2011-10-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01174498	The effect of transcutaneous vagus nerve stimulation on pain perception--an experimental study	10.1016/j.brs.2012.04.006	22621941	02.08.10	01.11.09	2010-09-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01174992	A multicentre, prospective, randomized, controlled study to evaluate the use of a fibrin sealant as an adjunct to sutured dural repair	10.3109/02688697.2014.948808	25112563	03.08.10	01.07.10	2011-10-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01233180	"Effectiveness of traditional Chinese ""gua sha"" therapy in patients with chronic neck pain: a randomized controlled trial"	10.1111/j.1526-4637.2011.01053.x	21276190	02.11.10	01.09.10	2011-02-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01236300	A pilot study of in vivo identification of pancreatic cystic neoplasms with needle-based confocal laser endomicroscopy under endosonographic guidance	10.1055/s-0033-1344714	24163192	05.11.10	01.07.10	2012-05-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01238835	PREVAIL TRANSAPICAL: multicentre trial of transcatheter aortic valve implantation using the newly designed bioprosthesis (SAPIEN-XT) and delivery system (ASCENDRA-II)	10.1093/ejcts/ezr325	22293620	26.01.10	01.09.09	2016-03-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01255722	Comparative assessment of image quality for coronary CT angiography with iobitridol and two contrast agents with higher iodine concentrations: iopromide and iomeprol. A multicentre randomized double-blind trial	10.1007/s00330-016-4437-9	27271922	03.12.10	01.11.10	2012-09-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01262521	Dietary inorganic nitrate mobilizes circulating angiogenic cells	10.1016/j.freeradbiomed.2012.02.051	22406434	16.12.10	01.11.10	2012-12-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01271790	All-oral combination of ledipasvir, vedroprevir, tegobuvir, and ribavirin in treatment-na•ve patients with genotype 1 HCV infection	10.1002/hep.27053	24501005	05.01.11	01.10.10	2013-09-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01363362	Effect of selective laser trabeculoplasty on ocular haemodynamics in primary open-angle glaucoma	10.1111/aos.13360	28139066	27.05.11	01.12.10	2011-08-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01561248	Prevention of hemolytic uremic syndrome with daily bowel lavage in patients with Shiga toxin-producing enterohemorrhagic Escherichia coli O104:H4 infection	10.1001/jamainternmed.2014.1175	24781800	23.01.12	01.05.11	2012-02-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01566708	Cortical reorganization in recent-onset tinnitus patients by the Heidelberg Model of Music Therapy	10.3389/fnins.2015.00049	25745385	23.03.12	01.01.12	2013-09-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01660464	Effectiveness of telephone-assisted parent-administered behavioural family intervention for preschool children with externalizing problem behaviour: a randomized controlled trial	10.1007/s00787-013-0397-7	23463180	06.08.12	01.01.12	2013-11-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01669382	Comparison of Exo-Seal(¨) and Angio-Seal (¨) for arterial puncture site closure: A randomized, multicenter, single-blind trial	10.1007/s00059-015-4306-3	26070467	09.08.12	01.01.12	2012-09-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01692041	Tolerance and effect of an add-on treatment with a cough medicine containing ivy leaves dry extract on lung function in children with bronchial asthma	10.1016/j.phymed.2014.05.006	24916707	03.05.12	01.04.12	2013-12-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01966146	Capacitive ECG Monitoring in Cardiac Patients During Simulated Driving	10.1109/tbme.2018.2855661	30004869	17.07.13	01.05.13	2014-10-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01865604	Impact of tDCS on cerebral autoregulation in aging and in patients with cerebrovascular diseases	10.1212/wnl.0000000000001230	25576632	18.12.12	01.04.12	2014-03-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01791790	Boosting Slow Oscillatory Activity Using tDCS during Early Nocturnal Slow Wave Sleep Does Not Improve Memory Consolidation in Healthy Older Adults	10.1016/j.brs.2016.04.016	27247261	13.02.13	01.01.13	2016-12-01	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01219244	Combined omega-3 fatty acids, aerobic exercise and cognitive stimulation prevents decline in gray matter volume of the frontal, parietal and cingulate cortex in patients with mild cognitive impairment	10.1016/j.neuroimage.2015.09.050	26433119	12.10.10	01.08.10	2016-12-01	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01049100	Role of Surgical Versus Clinical Staging in Chemoradiated FIGO Stage IIB-IVA Cervical Cancer Patients-Acute Toxicity and Treatment Quality of the Uterus-11 Multicenter Phase III Intergroup Trial of the German Radiation Oncology Group and the Gynecologic Cancer Group	10.1016/j.ijrobp.2015.10.027	26853333	13.01.10	01.04.09	2017-04-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT02135926	Early termination of THRILL, a prospective study of mechanical thrombectomy in patients with acute ischemic stroke ineligible for i.v. thrombolysis	10.1007/s00062-016-0538-8	27596104	30.04.14	01.03.14	2017-02-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT02002871	Prospective, Randomized Study on the Efficacy and Safety of Local UV-Free Blue Light Treatment of Eczema	10.1159/000448000	27537360	02.12.13	01.10.13	2014-03-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01347567	Daily home BNP monitoring in heart failure for prediction of impending clinical deterioration: results from the HOME HF study	10.1002/ejhf.1053	29314505	03.05.11	01.04.11	2014-01-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT02213367	Updosing of bilastine is effective in moderate to severe chronic spontaneous urticaria: A real-life study	10.1111/all.13494	29869790	08.08.14	01.07.14	2016-03-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT02137798	Reduction of radiation exposure during atrial fibrillation ablation using a novel fluoroscopy image integrated 3-dimensional electroanatomic mapping system: A prospective, randomized, single-blind, and controlled study	10.1016/j.hrthm.2015.05.018	26001508	02.05.14	01.03.14	2014-09-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT02564081	Remote effects of lower limb stretching: preliminary evidence for myofascial connectivity?	10.1080/02640414.2016.1179776	27124264	29.09.15	01.08.15	2015-12-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01870271	Developmentally adapted cognitive processing therapy for adolescents suffering from posttraumatic stress disorder after childhood sexual or physical abuse: a pilot study	10.1007/s10567-013-0156-9	24101403	19.03.13	01.11.12	2015-10-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01776112	Hippocampal plasticity in response to exercise in schizophrenia	10.1001/archgenpsychiatry.2009.193	20124113	01.01.12	01.01.11	2014-08-01	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
